direccion|precio_uf|metros_cuadrados|dormitorios|banios|latitude|longitude|url
Av. Libertador Bernardo O'higgins N. 300 - 600, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|6300|148|3|2|-33.4421021|-70.6429398|https://www.portalinmobiliario.com/MLC-2385919250-remodelado-en-edificio-art-deco-ano-1946-_JM#position=13&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Alonso De Ovalle 880, Bulnes, Santiago, RM (Metropolitana)|2400|43|1|1|-33.4457995|-70.6484412|https://www.portalinmobiliario.com/MLC-1471696297-departamento-1-dormitorio-1-bano-_JM#position=11&search_layout=grid&type=item&tracking_id=d58f037f-94af-43e1-a616-1ad8477c5a2a
Barrio República, Santiago, RM (Metropolitana)|2350|42|1|1|-33.448889|-70.669265|https://www.portalinmobiliario.com/MLC-2356970034-departamento-venta-santiago-centro-_JM#position=36&search_layout=grid&type=item&tracking_id=dd4f2cbc-ac44-49e7-a344-ceee4576a4c8
Santa Elena 1200 - 1500, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2990|48|2|1|-33.4586982|-70.6300909|https://www.portalinmobiliario.com/MLC-2310987802-bello-y-acogedor-departamento-en-piso-alto-_JM#position=34&search_layout=grid&type=item&tracking_id=a11edb7b-3bc9-4633-9be9-e327f6fae84a
Lira 399, Santa Isabel, Santiago, RM (Metropolitana)|1835|32|1|1|-33.4480702|-70.6394834|https://www.portalinmobiliario.com/MLC-2060237806-se-vende-depto-1d1b1bod-a-pasos-metro-santa-isabel-l5-_JM#position=2&search_layout=grid&type=item&tracking_id=5e123917-8ae4-4fbc-af57-c075ac0a25c3
Diagonal Vicuña Mackenna / Sta Elena, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2700|36|1|1|-33.4709223|-70.6264897|https://www.portalinmobiliario.com/MLC-1448006629-departamento-en-venta-de-1-dormitorio-en-santiago-_JM#position=12&search_layout=grid&type=item&tracking_id=9af62994-e79b-4457-975c-89d4169b2d42
Mapocho 1450, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|1890|36|1|1|-33.4321822|-70.6583662|https://www.portalinmobiliario.com/MLC-2371410954-vende-dpto-1d1b-metro-cal-y-canto-av-mapocho-santiago-_JM#position=4&search_layout=grid&type=item&tracking_id=06e9d37c-e4c7-42cc-8f32-41c52f1a460f
Av. Manuel Rodríguez 881, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|29|1|1|-33.433426|-70.660057|https://www.portalinmobiliario.com/MLC-1434920725-edificio-av-manuel-rodriguez-vista-norte-piso-18-_JM#position=35&search_layout=grid&type=item&tracking_id=b1d873fb-aff6-4adb-ab65-ba5a75f26ed0
Morandé 617, 8340251 Santiago, Región Metropolitana, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2822|60|2|2|-33.4363263|-70.654206|https://www.portalinmobiliario.com/MLC-1464539683-santiago-vende-dpto-estilo-mariposa-la-moneda-inversion-_JM#position=19&search_layout=grid&type=item&tracking_id=bbc2987f-5e46-4725-94b0-5c392ab02fd9
Compañía/morandé Impecable!, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3600|62|2|2|-33.4376342|-70.6540272|https://www.portalinmobiliario.com/MLC-2343490326-companiamorande-impecable-_JM#position=3&search_layout=grid&type=item&tracking_id=84b2d68f-4be8-446f-bd0e-3fb7685c8a61
General Gana 1063, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|2100|29|1|1|-33.4712446|-70.6481275|https://www.portalinmobiliario.com/MLC-1477334949-departamento-para-inversionistas-_JM#position=23&search_layout=grid&type=item&tracking_id=99f60eaa-8e14-45ee-9e01-d7188c481cb1
Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2300|46|2|1|-33.435842|-70.659282|https://www.portalinmobiliario.com/MLC-2322776604-ubicacion-privilegiada-metro-santa-ana-_JM#position=39&search_layout=grid&type=item&tracking_id=8347844a-839a-46b3-8614-b81ba32195e1
Carmen 90, Santa Isabel, Santiago, RM (Metropolitana)|2285|24|1|1|-33.4441766|-70.6428014|https://www.portalinmobiliario.com/MLC-1054943853-pop-art-_JM#position=20&search_layout=grid&type=item&tracking_id=c8438234-aa78-4abf-bca7-0237e04d9eb6
Amplio Departamento Excelente Ubicación, Barrio Yungay, Santiago, RM (Metropolitana)|3400|70|2|2|-33.4465876|-70.6690086|https://www.portalinmobiliario.com/MLC-1478007361-amplio-departamento-excelente-ubicacion-21123-_JM#position=33&search_layout=grid&type=item&tracking_id=f308d7ef-fe25-4a32-9fd8-612f2e0d33a1
Victoria Subercaseaux, Barrio Lastarria, Santiago, RM (Metropolitana)|7150|140|3|2|-33.4386766|-70.6424136|https://www.portalinmobiliario.com/MLC-2117712806-departamento-victoria-subercaseaux-id-47340-_JM#position=7&search_layout=grid&type=item&tracking_id=d570d69c-33a2-4800-936c-b1b7af421e18
San Ignacio 999, Parque Almagro, Santiago, RM (Metropolitana)|3090|70|3|2|-33.4595721|-70.6556766|https://www.portalinmobiliario.com/MLC-2383528106-oportunidad-3-dor-2-banestac-y-bodega-lado-del-metro-_JM#position=18&search_layout=grid&type=item&tracking_id=f84434bd-34c7-4ec3-890a-7a818ed850a6
Nataniel Cox 135, Bulnes, Santiago, RM (Metropolitana)|2350|30|1|1|-33.4472476|-70.6540003|https://www.portalinmobiliario.com/MLC-2078582882-departamento-nataniel-cox-135-id-70624-_JM#position=26&search_layout=grid&type=item&tracking_id=b113955d-6919-4870-8948-612f2d006649
Cerro Santa Lucia, Santa Isabel, Santiago, RM (Metropolitana)|6000|90|2|2|-33.4440247|-70.6435677|https://www.portalinmobiliario.com/MLC-2269181956-departamento-en-venta-en-santiago-_JM#position=6&search_layout=grid&type=item&tracking_id=bace3b35-d932-42d7-89a5-7969285f1631
Chiloé 1200 - 1500, Franklin, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)|2150|42|2|1|-33.4706964|-70.6453253|https://www.portalinmobiliario.com/MLC-1468729913-departamento-venta-santiago-centro-_JM#position=17&search_layout=grid&type=item&tracking_id=345d233d-17bc-4f9e-98cc-415c0712bb97
Tarapaca, Cerca Metro U De Chile, 0, Bulnes, Santiago, RM (Metropolitana)|2490|46|2|1|-33.447134|-70.649579|https://www.portalinmobiliario.com/MLC-1471261431-oportunidad-cerca-metro-menor-a-valor-comercial-_JM#position=45&search_layout=grid&type=item&tracking_id=98d86d59-1cf9-435d-bf9f-4b9f369b3137
Argomedo Con Portugal, Santa Isabel, Santiago, RM (Metropolitana)|3500|63|2|2|-33.4497173|-70.6355637|https://www.portalinmobiliario.com/MLC-1478526107-departamento-en-venta-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=6d4e128f-5275-4e06-8d7e-0c438f1d2669
Av. Libertador Bernardo O'higgins 292, Santiago, Chile, Barrio San Borja, Santiago, RM (Metropolitana)|33000|540|7|6|-33.4401826|-70.6400977|https://www.portalinmobiliario.com/MLC-2327088772-venta-iconico-e-historico-duplex-al-lado-de-metro-u-catolica-_JM#position=29&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Blanco Encalada Con Bascuñan Guerrero, Barrio República, Santiago, RM (Metropolitana)|4031|50|2|1|-33.4576431|-70.6683282|https://www.portalinmobiliario.com/MLC-1458435553-dpto-2d-en-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=2c7cc6b8-ec00-4cc1-b647-fadd07f65965
Raulí Esquina Argomedo, 1 - 300, Santa Isabel, Santiago, RM (Metropolitana)|2200|51|1|1|-33.449293|-70.636146|https://www.portalinmobiliario.com/MLC-2371375038-1er-piso-con-patio-privado-metro-santa-isabel-_JM#position=13&search_layout=grid&type=item&tracking_id=b113955d-6919-4870-8948-612f2d006649
Santa Elvira 0 - 200, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2685|30|1|1|-33.4579265|-70.6303954|https://www.portalinmobiliario.com/MLC-1441943763-cesion-de-derecho-1d-1b-_JM#position=3&search_layout=grid&type=item&tracking_id=0770310a-699f-4ed7-93b8-99c88ca2db6e
Dieciocho, Santiago, RM (Metropolitana)|2190|34|1|1|-33.4487024|-70.6562412|https://www.portalinmobiliario.com/MLC-1465891567-impecable-estudiometro-moneda-_JM#position=44&search_layout=grid&type=item&tracking_id=b113955d-6919-4870-8948-612f2d006649
Avenida Manuel Antonio Matta 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)|1790|31|1|1|-33.458206|-70.6441928|https://www.portalinmobiliario.com/MLC-2268650920-venta-departamento-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=fd97811e-d002-470c-ac7f-054d1c8a50ab
San Diego, Parque O'Higgins, Santiago, RM (Metropolitana)|2100|45|2|1|-33.4654034|-70.6490382|https://www.portalinmobiliario.com/MLC-2098079436-departamento-san-diego-id-80044-_JM#position=36&search_layout=grid&type=item&tracking_id=221b4f95-b050-4621-8c6f-e63e754a5487
Huérfanos 714, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|1880|38|1|1|-33.4407045|-70.6616426|https://www.portalinmobiliario.com/MLC-2061388412-venta-departamento-en-santiago-centro-metro-sta-lucia-_JM#position=40&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
General Mackenna 1200 - 1500, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3600|73|2|2|-33.4335253|-70.6553944|https://www.portalinmobiliario.com/MLC-2154811932-departamento-en-excelente-ubicacion-_JM#position=14&search_layout=grid&type=item&tracking_id=6a0541ab-6da3-49a5-9586-47dd564c67b2
Lord Cochrane/nataniel Cox, Parque Almagro, Santiago, RM (Metropolitana)|2800|52|2|1|-33.4511433|-70.6540771|https://www.portalinmobiliario.com/MLC-2346914540-departamento-lord-cochranenataniel-cox-_JM#position=43&search_layout=grid&type=item&tracking_id=0c81ca27-5b6d-4e81-a06d-cbca10b4a524
Diagonal Paraguay/ Marcoleta, Barrio San Borja, Santiago, RM (Metropolitana)|2850|34|1|1|-33.4429142|-70.6420822|https://www.portalinmobiliario.com/MLC-1478344537-departamento-en-venta-en-santiago-_JM#position=2&search_layout=grid&type=item&tracking_id=a8c2002b-11fb-4c60-813d-ee8b70250e71
Vicuña Mackenna, Santa Isabel, Santiago, RM (Metropolitana)|2000|31|1|1|-33.446444|-70.636347|https://www.portalinmobiliario.com/MLC-1452047027-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=10&search_layout=grid&type=item&tracking_id=93d77489-ba8c-4a5c-b224-0cbab2752f6c
Lord Cochrane / Parque Almagro, Parque Almagro, Santiago, RM (Metropolitana)|1700|27|1|1|-33.4538515|-70.6544203|https://www.portalinmobiliario.com/MLC-1469487987-lord-cochrane-parque-almagro-_JM#position=15&search_layout=grid&type=item&tracking_id=305f70e3-0de5-4b1b-b907-be6a325020f6
Remodelado Estilo Industrial, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|5402|119|2|3|-33.4382116|-70.6470626|https://www.portalinmobiliario.com/MLC-2383533304-remodelado-estilo-industrial-18529-_JM#position=30&search_layout=grid&type=item&tracking_id=639627b8-21bf-4ce6-8397-438f5bbf7f80
San Isidro 234, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|1760|30|1|1|-33.4464898|-70.6435322|https://www.portalinmobiliario.com/MLC-2085194104-oportunidadventa-directa-sin-comision-excelente-ubicacion-_JM#position=18&search_layout=grid&type=item&tracking_id=d50bcaf6-3b54-4598-affe-0fc55aa81089
Parque O'Higgins, Santiago, RM (Metropolitana)|2950|52|2|2|-33.4685412|-70.6647257|https://www.portalinmobiliario.com/MLC-2371815868-parque-ohiggins-metro-rondizzoni-_JM#position=46&search_layout=grid&type=item&tracking_id=3121f85d-535d-45e2-805e-a650afc0f2b2
San Francisco, San Diego, Santiago, RM (Metropolitana)|3500|62|2|2|-33.4505481|-70.6471812|https://www.portalinmobiliario.com/MLC-2117635534-departamento-san-francisco-id-40216-_JM#position=28&search_layout=grid&type=item&tracking_id=a9bfc503-6d66-41ac-9061-e01bb7879329
Santo Domingo / Morandé, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4260|60|2|2|-33.4363034|-70.6536088|https://www.portalinmobiliario.com/MLC-2117699756-departamento-santo-domingo-morande-id-94580-_JM#position=30&search_layout=grid&type=item&tracking_id=db30c598-8243-46f2-b282-0e01a6df22bc
San Isidro 250, Santa Isabel, Santiago, RM (Metropolitana)|2100|32|1|1|-33.446806|-70.6435637|https://www.portalinmobiliario.com/MLC-2317707172-gran-oportunidad-excelente-departamento-_JM#position=45&search_layout=grid&type=item&tracking_id=a41fa647-0bae-4ea6-9ec5-79625c9e43ea
Av. España 397, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|4350|72|3|2|-33.453642|-70.6694932|https://www.portalinmobiliario.com/MLC-1478080237-amplio-3d2b-estacionamiento-bodega-av-espana-metro-republic-_JM#position=41&search_layout=grid&type=item&tracking_id=00c1dc4f-c55a-480c-aac4-7759a2d54f8a
Vicuña Mackenna 1231, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|2379|32|1|1|-33.4573228|-70.62965|https://www.portalinmobiliario.com/MLC-1476825665-venta-departamento-cerca-metro-irarrazaval-_JM#position=14&search_layout=grid&type=item&tracking_id=5228b278-2f1a-4ecf-86ff-04dc450ac31b
Huérfanos & Avenida Brasil, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)|4054|55|2|2|-33.4410495|-70.6649365|https://www.portalinmobiliario.com/MLC-1454692187-departamento-con-excelente-ubicacion-_JM#position=16&search_layout=grid&type=item&tracking_id=eb609bb0-7d42-4cfe-86bb-e04898ff9373
Chiloé 1951, Franklin - Biobío, Santiago, RM (Metropolitana)|3121|48|2|2|-33.471386|-70.645248|https://www.portalinmobiliario.com/MLC-1464822735-edificio-chiloe-vista-poniente-piso-4-_JM#position=44&search_layout=grid&type=item&tracking_id=eea918e5-ee32-469b-8390-edf757239b31
Serrano / Padre Alonso De Ovalle, Bulnes, Santiago, RM (Metropolitana)|3790|60|2|2|-33.4461618|-70.6488421|https://www.portalinmobiliario.com/MLC-2240562368-departamento-en-venta-2d-2b-1-bod-en-santiago-_JM#position=19&search_layout=grid&type=item&tracking_id=98d86d59-1cf9-435d-bf9f-4b9f369b3137
Metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2100|31|1|1|-33.4370901|-70.6579201|https://www.portalinmobiliario.com/MLC-2131597358-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=17&search_layout=grid&type=item&tracking_id=5ef97249-5004-442d-af04-66956ff68288
Vicula Mackenna/ General Jofre, Santa Isabel, Santiago, RM (Metropolitana)|2250|32|1|1|-33.4441954|-70.6340643|https://www.portalinmobiliario.com/MLC-1438467989-departamento-en-venta-1d1b-en-santiago-_JM#position=13&search_layout=grid&type=item&tracking_id=fb6bdd86-4650-4840-a318-90f65a059938
Carmen 1 - 300, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|4950|83|2|2|-33.4440247|-70.6435677|https://www.portalinmobiliario.com/MLC-1471849949-metro-santa-lucia-amplio-depto-disponibilidad-inmediata-_JM#position=6&search_layout=grid&type=item&tracking_id=162b65d3-5ff2-4403-98f6-2babfe1e82fe
Toesca, Santiago, Chile, Barrio República, Santiago, RM (Metropolitana)|1666|35|1|1|-33.454498|-70.6670741|https://www.portalinmobiliario.com/MLC-2242517946-atencion-por-apuro-1-dormitorio-en-suite-cercano-al-met-_JM#position=3&search_layout=grid&type=item&tracking_id=13999c8a-d1f2-4118-9b20-8e946852e19a
Lord Cochrane 181, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)|4200|67|3|2|-33.448527|-70.6549634|https://www.portalinmobiliario.com/MLC-2131637952-departamento-amoblado-con-estacionamiento-y-bodega-cod-405-_JM#position=41&search_layout=grid&type=item&tracking_id=19fb1f01-4932-43df-907d-da92b14c9166
Santa Victoria 387, Santa Isabel, Santiago, RM (Metropolitana)|1990|36|1|1|-33.4477637|-70.6390042|https://www.portalinmobiliario.com/MLC-2374840506-venta-1d1b-amoblado-metro-santa-isabel-_JM#position=46&search_layout=grid&type=item&tracking_id=5ef4a849-834b-426c-ba16-8715400ccaab
Carmen, Santa Isabel, Santiago, RM (Metropolitana)|2096|37|1|1|-33.4506173|-70.6414493|https://www.portalinmobiliario.com/MLC-2137481558-departamento-carmen-id-116906-_JM#position=16&search_layout=grid&type=item&tracking_id=50919d6c-0457-45fd-b52c-646022aa7f6f
San Isidro  435, Santa Isabel, Santiago, RM (Metropolitana)|2176|63|2|1|-33.4495392|-70.6433792|https://www.portalinmobiliario.com/MLC-1477751707-a-pocas-cuadras-metro-santa-lucia-2d-1b-amplios-espacios-_JM#position=30&search_layout=grid&type=item&tracking_id=87d5049e-0fb5-461b-84d9-52af890f5436
Avenida Matta Cercano A Metro Matta, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)|1950|35|1|1|-33.4579964|-70.6411855|https://www.portalinmobiliario.com/MLC-1445087331-departamento-en-venta-de-1-dorm-en-santiago-_JM#position=35&search_layout=grid&type=item&tracking_id=3d7f6e32-fa6b-4bfe-bb60-e2ccc3d34c09
Marin Estacionamiento Y Bodega, Santa Isabel, Santiago, RM (Metropolitana)|3300|65|2|2|-33.4475574|-70.642112|https://www.portalinmobiliario.com/MLC-1434135405-marin-estacionamiento-y-bodega-_JM#position=43&search_layout=grid&type=item&tracking_id=a1fe11d2-c0d7-4352-af1c-520c9899eed7
Lord Cochrane / Eleuterio Ramirez, Parque Almagro, Santiago, RM (Metropolitana)|1827|30|1|1|-33.4500958|-70.6544408|https://www.portalinmobiliario.com/MLC-1475646289-departamento-en-venta-en-santiago-1-dorm-_JM#position=34&search_layout=grid&type=item&tracking_id=305f70e3-0de5-4b1b-b907-be6a325020f6
Blanco Encalada 2007, Barrio República, Santiago, RM (Metropolitana)|2100|40|1|1|-33.4572487|-70.6676969|https://www.portalinmobiliario.com/MLC-2385851576-departamento-en-venta-1d-1b-santiago-centro-_JM#position=29&search_layout=grid&type=item&tracking_id=dfa401a5-9e9e-4e75-8e65-fc63d4cbde22
Metro U De Chile, Bulnes, Santiago, RM (Metropolitana)|2687|50|2|2|-33.4471518|-70.6487759|https://www.portalinmobiliario.com/MLC-2313165730-metro-u-de-chile-_JM#position=32&search_layout=grid&type=item&tracking_id=69e6846c-1d9e-4a40-a0cd-386846634b40
San Isidro 151, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)|2200|34|1|1|-33.4454196|-70.6445236|https://www.portalinmobiliario.com/MLC-2274462726-departamento-para-inversion-cerca-de-metro-santa-lucia-_JM#position=8&search_layout=grid&type=item&tracking_id=3978bf09-3ea8-4347-90e7-66a17aa31072
Av. Libertador Bernardo O´higgins 2488, Barrio República, Santiago, RM (Metropolitana)|2824|25|1|1|-33.449537|-70.6714495|https://www.portalinmobiliario.com/MLC-1439402165-276santiago-_JM#position=10&search_layout=grid&type=item&tracking_id=c8438234-aa78-4abf-bca7-0237e04d9eb6
Cóndor 1358, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)|2200|25|1|1|-33.451093|-70.6538309|https://www.portalinmobiliario.com/MLC-1456920787-depto-1-dormitorio-centrico-a-pasos-estaciones-del-metro-_JM#position=45&search_layout=grid&type=item&tracking_id=ccb1f7be-333a-41ae-a4ed-4846f99c10f7
Huérfanos / Amunátegui, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3037|53|2|2|-33.4403299|-70.6567817|https://www.portalinmobiliario.com/MLC-2117661120-departamento-huerfanos-amunategui-id-94593-_JM#position=43&search_layout=grid&type=item&tracking_id=0c8d3af2-2e85-4fae-a943-78b219316675
Rosas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|3500|60|2|2|-33.4357474|-70.6553373|https://www.portalinmobiliario.com/MLC-2383555832-excelente-y-seguro-departamento-en-rosas-nd-propiedades-_JM#position=4&search_layout=grid&type=item&tracking_id=63c47a80-3763-4db2-a1b3-817ccd1539f1
Metro U. De Chile / Paseo Bulnes, Bulnes, Santiago, RM (Metropolitana)|4900|130|3|2|-33.4474312|-70.6514938|https://www.portalinmobiliario.com/MLC-1477592251-departamento-en-venta-en-santiago-gran-terraza-_JM#position=7&search_layout=grid&type=item&tracking_id=a68ff074-f63f-473d-989f-fc0b4c4b2072
San Martín / Rosas, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|2190|48|2|1|-33.4353009|-70.6592788|https://www.portalinmobiliario.com/MLC-2383546276-gran-oportunidad-inversion-depto-2d1b-metro-santa-ana-_JM#position=1&search_layout=grid&type=item&tracking_id=70171495-6ecf-41cc-9b60-37e09ca4a4d2
Moneda/ San Martín, Centro Histórico de Santiago, Santiago, RM (Metropolitana)|4750|61|3|2|-33.4428302|-70.6587403|https://www.portalinmobiliario.com/MLC-1463504085-venta-departmento-3-dorm-en-santiago-metro-moneda-_JM#position=14&search_layout=grid&type=item&tracking_id=8c555f80-a5b5-4edc-a367-4bf34d2a90d0
